record_id,classification,resource_type,resource_id,fingerprint_md5,clinical_audit_set_fingerprint
8edb53a4-baf9-4347-86ac-b4b73106c773,clinical_delete_target,image_ingestion_batch,f2a1d032-e433-4ddd-9a74-e62c26f3a8fb,547c0844436a4db0bcb3a636e2527b83,310e78840b955e3ca6e75eb03f0c66c8
8ee7cbb8-4cef-4973-81a4-c7ea62873bde,clinical_delete_target,microscopy_image,8fa36d4d-c412-435a-a109-923281f0f43d,bcbab9de78345a5a43a26b1f30db07a9,310e78840b955e3ca6e75eb03f0c66c8
8f17e4b9-24ac-41cb-8839-87bdd71737fb,clinical_delete_target,scientific_case,fd7904fb-8883-43bb-a1a4-18d000f16ec7,62d034ea3a285a78dd8172c89eb49752,310e78840b955e3ca6e75eb03f0c66c8
8f211f77-cf50-40e4-9f4f-22db74af90f7,clinical_delete_target,quality_assessment_queue_item,b3980fa4-439e-480f-a312-18f57c1b055f,7fcbb78ef826af3ae2f4b398f4d1f16d,310e78840b955e3ca6e75eb03f0c66c8
8f456e16-925a-4b07-ba90-c9a07a9d99c3,clinical_delete_target,image_ingestion_batch,298de805-b5dc-4136-b2d7-21f8187b9d2a,e769aefa9d28d08088d0f615e9bf901d,310e78840b955e3ca6e75eb03f0c66c8
904da561-e7a5-4c0e-b201-e45cefbd8731,clinical_delete_target,image_ingestion_batch,d43e063a-7f62-43a8-b4cb-b0c9105c63a8,d43e71897d79735c35bcaadd55bd7d7c,310e78840b955e3ca6e75eb03f0c66c8
9085549b-97f2-4984-a6b1-f0314fd66c5e,clinical_delete_target,microscopy_analysis_run,7be00fe5-41da-48c5-b2c2-9618f0a7c517,053f55948a7897d752ec76ce61ffeaab,310e78840b955e3ca6e75eb03f0c66c8
90fc7789-ee89-4835-9841-1ff3fa93875a,clinical_delete_target,image_ingestion_batch,4e4d9eb0-5051-4316-a258-d59d8d774241,0f2f87844439eddd5789ae8183733af5,310e78840b955e3ca6e75eb03f0c66c8
9111e66f-6aec-4c67-9b35-03d22e7b80f5,clinical_delete_target,cell_detection_run,0074b7b4-1a21-4123-9fb0-7a7e78c65792,d6e65a96cde2404972c768d22ceb03e1,310e78840b955e3ca6e75eb03f0c66c8
91546a00-04e0-4b24-bdc8-2b5dbd0c5f23,clinical_delete_target,scientific_case,86087b67-796d-4646-95e4-2854ee2bb18e,5be437cb5c7a6bce0fc3248f0b46214c,310e78840b955e3ca6e75eb03f0c66c8
91b7bfef-890d-4383-9119-3e0537c9c1ae,clinical_delete_target,research_subject,b9fb2dac-8b66-49c3-9777-0c84e5684a7b,2713f5c8c1f7c359797bf9bfc8eeaa71,310e78840b955e3ca6e75eb03f0c66c8
91f0663c-fd46-425b-be61-00ab5b73f1b3,clinical_delete_target,microscopy_analysis_run,e922ee8e-77f4-426a-8de9-c98840e1bb7d,e8812d731fd27d06322532abbac38691,310e78840b955e3ca6e75eb03f0c66c8
91f7361f-c494-4ad9-bfa7-3b786f8d5a86,clinical_delete_target,cell_detection_run,60bd296d-21d5-4d22-99bc-a023cb410f35,f30d23eef4e2e9d278e4b5e07727aa9c,310e78840b955e3ca6e75eb03f0c66c8
91fa65bf-759b-43c0-a877-7056924bb128,clinical_delete_target,microscopy_image,8eae56e5-dc27-4e8b-86ce-b22204a68814,e851c15612e0bcf145d01da62589bb2c,310e78840b955e3ca6e75eb03f0c66c8
92076d20-7e2a-4227-becd-f95370a7ce62,clinical_delete_target,image_ingestion_batch,0fedb28d-738a-40b9-9853-023e50c39fed,c4f46aa3dde86539d492a6705f00de9e,310e78840b955e3ca6e75eb03f0c66c8
9217b25b-527c-497b-9600-9cc797ba9aca,clinical_delete_target,cell_detection_run,f6e252a5-7924-4e5c-bc63-8b711db60ba0,b74bff8d958a845abf99524805f62ca1,310e78840b955e3ca6e75eb03f0c66c8
9225cc63-29e5-443c-809e-f1bf7e6311fd,clinical_delete_target,cell_detection_run,618af6de-bfab-495e-8634-e484d620ee21,374454fd1ddf9f5f321e5ec0d42e673b,310e78840b955e3ca6e75eb03f0c66c8
92275dec-f7bc-4d7d-918a-7ebed16801c5,clinical_delete_target,microscopy_image,ea56489d-de29-4bcd-bf1e-16e83feedee6,855a167f94f3e688d884e415ba6c1cdf,310e78840b955e3ca6e75eb03f0c66c8
926d2b9a-7b9a-4b3d-ab5e-2d733671a0a7,clinical_delete_target,cell_detection,eefe6e3c-c34d-464e-96bf-122700ba3d45,258ca525602dff12b28649cbfeff3187,310e78840b955e3ca6e75eb03f0c66c8
92e4ff22-d710-475e-8a3a-85e198c4e19f,clinical_delete_target,quality_assessment_queue_item,41ef8e10-c03d-4068-9f71-9b9985a61c76,14e5f256d3b74f9e6963e4d5dd856949,310e78840b955e3ca6e75eb03f0c66c8
9313c2c4-8ec1-4d73-9abb-3956b53de8b0,clinical_delete_target,research_subject,a3c254f7-4280-4596-9e0b-9fbf97ec235e,852df4c10ad55e037092138284f46362,310e78840b955e3ca6e75eb03f0c66c8
935f970f-e9a9-4e1c-9a7d-e6f00810bd82,clinical_delete_target,blood_sample,828d2ca5-14a8-4031-844f-82e04f76c6d6,8071b88d2427d862009660e8947902b4,310e78840b955e3ca6e75eb03f0c66c8
936ac53f-7ce6-4e30-939a-893fc726a34c,clinical_delete_target,cell_classification_run,351bec6a-b933-4a09-9833-2c310a7eb28c,f05e336c56407936cc7961bb93002023,310e78840b955e3ca6e75eb03f0c66c8
937bc49d-6037-4267-bd15-a244b15178e9,clinical_delete_target,quality_assessment_queue_item,55902fc7-ea5a-4b8e-a9cb-ee38a2bfc9ca,02c6f96afa474259b4379a8b0a5b08bd,310e78840b955e3ca6e75eb03f0c66c8
944df99f-c8a3-47b7-ab3d-1a7feb70212e,clinical_delete_target,smear_slide,405aacd9-e5c5-48c7-aede-a6a7cbbba5f0,cb2979ae8b95aaa2842309b9c3332f13,310e78840b955e3ca6e75eb03f0c66c8
946bb510-63b9-41c8-91ba-88ffe7209d3f,clinical_delete_target,image_ingestion_batch,1b238cc9-07f1-4bfc-9a9b-7b75bee6bc7a,78327064eb8e8232dbb8eee23595b416,310e78840b955e3ca6e75eb03f0c66c8
946c718f-1c42-4288-85aa-2ec9a49c1c0e,clinical_delete_target,microscopy_analysis_run,4e1ca921-c5c6-4d89-b035-2d7dd99040d5,5068048c15de38a8014ed8f90c6e4c23,310e78840b955e3ca6e75eb03f0c66c8
949ea7c6-0af8-49b2-bf2c-6ee9c60f4661,clinical_delete_target,cell_detection_run,f6e252a5-7924-4e5c-bc63-8b711db60ba0,650a9889bb7ce6925962e32f7a8179c1,310e78840b955e3ca6e75eb03f0c66c8
9531011d-8c75-428e-9a0f-903e1d171f97,clinical_delete_target,smear_slide,5e32f680-8895-4769-b74c-9cc4715b2687,1b744a0175532920bbee75b04e08d604,310e78840b955e3ca6e75eb03f0c66c8
95791745-4e39-4bf8-b84a-738b41dc8140,clinical_delete_target,microscopy_image,d5432c7d-49d7-48c8-9d3b-80ec63ecb304,78fa8ccfc717c78e2c7ccb6bcd8a2da1,310e78840b955e3ca6e75eb03f0c66c8
95822500-99f3-45cc-b5cf-d62dfcdaa58b,clinical_delete_target,microscopy_image,c0a49ec0-99e0-4b2b-a9e4-1e2ec28655a0,f4a48edf2a70828b68e9bd2c055751e5,310e78840b955e3ca6e75eb03f0c66c8
9637a97f-5eb9-4957-b4e6-e33995821d33,clinical_delete_target,blood_sample,ff93f69e-94e7-4a18-9760-513332ee357a,2e21df291f3767bbfe28bb1cd26fbb77,310e78840b955e3ca6e75eb03f0c66c8
96855fce-89da-451e-9dcd-89ee1aa8d10a,clinical_delete_target,cell_classification_run,97d8487e-77b0-4d91-a447-8c2c11123197,1b90bf43054d4830d1e7f7b466dec84e,310e78840b955e3ca6e75eb03f0c66c8
96cf52ac-600d-4c70-88cb-291c13462656,clinical_delete_target,image_ingestion_batch,c11b5906-9e42-4ab4-a300-2f62c34db45f,f92ae6447aec97f252decca75b2c450a,310e78840b955e3ca6e75eb03f0c66c8
9713de59-d581-4667-9cb8-4edc45189a34,clinical_delete_target,microscopy_analysis_run,cd096d9e-0d01-4e4f-acd5-65e1548c215b,b56753f862f11207bb032b997993448d,310e78840b955e3ca6e75eb03f0c66c8
971b6bf9-6d04-4361-9c72-e2859899d172,clinical_delete_target,microscopy_analysis_run,bd88875d-6a93-40f9-951d-ab151fc3c665,e9a6bf2e8e5f60eb512d661cadac3f1b,310e78840b955e3ca6e75eb03f0c66c8
9738ef08-46c9-4be5-8bf4-af4f5bcabb45,clinical_delete_target,research_subject,b86a3f8a-0c59-486d-b6d7-9e6284f9e559,db856dce4f06907e04f13c731728ddcf,310e78840b955e3ca6e75eb03f0c66c8
976088b1-0702-4299-81b8-06e244678c31,clinical_delete_target,blood_sample,a413f0dc-5488-4346-be75-4bb0aa246e5f,ebfbda1bbb2da4192abca8ab4fd9f89b,310e78840b955e3ca6e75eb03f0c66c8
97e08a4c-24e3-4627-9737-bd67f31280f0,clinical_delete_target,image_ingestion_batch,e83d6e19-fc81-420d-8eb6-e93cd67761dc,9ac009287af622eea08de542360738e0,310e78840b955e3ca6e75eb03f0c66c8
987ab5e3-00b8-42bb-8b93-7fb1c6df4c64,clinical_delete_target,microscopy_image,13514ba4-7c6f-40a0-a6d6-573684da9510,d2a961480934772fe314a3242438c437,310e78840b955e3ca6e75eb03f0c66c8
988b5e64-f013-45c6-9c39-840306c808af,clinical_delete_target,cell_detection_run,85d8a71e-e9ed-4062-a036-52e42dd89720,f019759c59b6e766a47a03eb16e8a593,310e78840b955e3ca6e75eb03f0c66c8
98a58cca-a94e-450e-be70-0ba87d80eddb,clinical_delete_target,cell_prediction,d52be1ae-c221-4758-8989-67b9cfeebdf6,333048914c878e058c6c6215cbf10cc0,310e78840b955e3ca6e75eb03f0c66c8
98ac41be-f8ac-4692-9716-51cd276c28c6,clinical_delete_target,cell_classification_run,07eb0de8-af3b-4d75-a2e5-38b05160b6b6,3a146f2962a85acb7b7d5fd526b76373,310e78840b955e3ca6e75eb03f0c66c8
98e2f105-d557-4e13-bea5-34974fbec70b,clinical_delete_target,blood_sample,957cce84-6faf-493e-b75d-94e25a9cc4c2,11f1ddd068d76fe628114074fe62a200,310e78840b955e3ca6e75eb03f0c66c8
992fcc7d-5066-4d45-94a9-58439a230c28,clinical_delete_target,cell_detection_run,6278de2c-44dd-4a75-aca2-9708e58437ba,f0f39e6a56d4da1e1c4e458e4ae738b6,310e78840b955e3ca6e75eb03f0c66c8
997e4719-e3c3-412b-a47d-a9cd9d404571,clinical_delete_target,quality_assessment_queue_item,8d544f34-5b64-44b6-8ee3-340d5054158a,8f11a60785ee02e72b5e4820266f7731,310e78840b955e3ca6e75eb03f0c66c8
99d5c29b-acd8-44d3-8ddf-e81b3bf5dd7b,clinical_delete_target,cell_classification_run,8cb28a9d-d763-4618-821a-abc3b3e21428,864a1a8ec69036cfac7501ab70ffd8b8,310e78840b955e3ca6e75eb03f0c66c8
99f60ff6-ad25-4bc1-98d4-d07ee320b092,clinical_delete_target,microscopy_image,87b16e78-f173-4799-9a37-d0eabecadc1d,daa026feb18283cd1e02193840e89ed5,310e78840b955e3ca6e75eb03f0c66c8
9a15acc3-36d0-44d1-9373-39ff12434a96,clinical_delete_target,quality_assessment_queue_item,cefbbd6c-f309-4cb3-b5e7-c22241dcad2e,b1f9b0c194d3471c28668b8470aa2ec5,310e78840b955e3ca6e75eb03f0c66c8
9a69be31-0ff8-470b-8968-f51c54d67738,clinical_delete_target,microscopy_image,dd3b1716-0bb9-4523-9fa9-61bc274925d8,f9bc44949cd8da34b5c2e57bccb9b174,310e78840b955e3ca6e75eb03f0c66c8
9afbcaee-596b-4e1b-9790-4210aecb45a5,clinical_delete_target,microscopy_analysis_run,cd096d9e-0d01-4e4f-acd5-65e1548c215b,161df089b2e18aac841ed8f05feee008,310e78840b955e3ca6e75eb03f0c66c8
9b57ed61-d222-4c4d-a516-1bfca975a4c3,clinical_delete_target,image_ingestion_batch,048f2d71-3e2f-401e-9e14-764165cefe3e,6ecdf0e2e4837eb8433d7f272d5bb0f0,310e78840b955e3ca6e75eb03f0c66c8
9bd29e64-a505-462b-b1a5-a5767a8722ee,clinical_delete_target,image_ingestion_batch,98f857ec-a3da-451a-9c47-b4f08d5a0105,efc51a598bfc114b9d24cf8d95df82c6,310e78840b955e3ca6e75eb03f0c66c8
9c153e1d-990b-4e40-8f34-c2f0f1706836,clinical_delete_target,blood_sample,aea920fc-bcb8-44cd-99b2-4d66adbfea01,d8078004b73c71aa61cc645e6b5df64d,310e78840b955e3ca6e75eb03f0c66c8
9c45e485-f5c2-4877-91f1-55140061b51f,clinical_delete_target,quality_assessment_queue_item,1a7f6274-e9a4-4e63-9f93-5ba44e1bd9b6,721c56503fdc3a47c47ee7ed76e5bcf6,310e78840b955e3ca6e75eb03f0c66c8
9cfb6a0b-60e1-4c63-ac3f-d294cfa1c8aa,clinical_delete_target,scientific_case,49a966d3-9434-4434-90a7-ffb3f3b3bcce,ac3a157f8e7e2c68b37e5e6f3c71bc54,310e78840b955e3ca6e75eb03f0c66c8
9d22d1d2-72ad-42fc-b9ce-8bf8e79c0b26,clinical_delete_target,cell_detection_run,490887fa-b3af-4136-85dc-8ae66e413acd,2e3f0941f492d426b11960c38be97e54,310e78840b955e3ca6e75eb03f0c66c8
9d8bdf8b-6bb0-4ea5-91f4-02e55ecf5503,clinical_delete_target,cell_classification_run,e4fbb1f9-34d4-490c-98a6-b94c51ba417f,5da274443fa202a1fdb0eecd782eee72,310e78840b955e3ca6e75eb03f0c66c8
9e348df5-22a4-485b-8746-4f6a2d19e3cf,clinical_delete_target,research_subject,39996fcf-62e4-45a9-ad28-39b635c56daf,95a10baa18fb155dfd3d35bc78e4bcbd,310e78840b955e3ca6e75eb03f0c66c8
9e5b893d-f7b9-48fb-93a8-2143dc2068f8,clinical_delete_target,cell_detection_run,04bafb48-259f-4626-82fb-a3359ee3160b,d4003c93175043b8a4fdcd1cb370dcbd,310e78840b955e3ca6e75eb03f0c66c8
9e7083c4-3bc9-449a-9b15-dd161b97aa1f,clinical_delete_target,research_subject,91ecd333-2dd6-459e-8b46-261748458e93,5fd1bd1bfe52574cf77eff826a3333dd,310e78840b955e3ca6e75eb03f0c66c8
9e7cdbb7-04ae-4a03-8bae-287de9c5bfef,clinical_delete_target,smear_slide,9ef3e96b-bf05-4102-94ac-a4810202779f,135540a1d7db129295b06a7d1369d2d6,310e78840b955e3ca6e75eb03f0c66c8
9ef6d41a-65ca-40c4-ac2d-95e24a260e8b,clinical_delete_target,microscopy_analysis_run,93807208-985b-4d70-bb43-c7843db4141d,daa59b2744f83648e23a19915fee9d13,310e78840b955e3ca6e75eb03f0c66c8
9f7e0e8a-d828-4ec7-8eaf-ca79e8c8887f,clinical_delete_target,microscopy_analysis_run,25afdd28-85df-4a2a-9dab-2727ced6821b,8c96ecd1fe36bb50e5a61e372b074ffd,310e78840b955e3ca6e75eb03f0c66c8
9ff07aa1-1950-4a60-9f85-dafa705484b2,clinical_delete_target,cell_detection_run,69a3938d-51bb-45d7-928d-1b35d46634bb,1a0230ba871d43fc6b9d2809db48ef0a,310e78840b955e3ca6e75eb03f0c66c8
9ffb8420-016a-4ae1-875a-df1949b06549,clinical_delete_target,scientific_case,6aeba52c-af3c-4643-9339-c147e56e1a80,6163221b112c72848b74ede442636fa1,310e78840b955e3ca6e75eb03f0c66c8
a01d95a8-3b1d-4df5-b33e-85b2b9ec3cce,clinical_delete_target,quality_assessment_queue_item,210346ac-825b-4b09-a2d8-93a98cd58db7,da096c836b6997ddb2e1453faf2011db,310e78840b955e3ca6e75eb03f0c66c8
a08acadb-5243-4dc4-bb0b-282e7f2da85e,clinical_delete_target,blood_sample,6a1bf7ab-d834-466a-a6e1-9f659785a2c9,630d904e48603798eb69c6ec678c944c,310e78840b955e3ca6e75eb03f0c66c8
a0b5ff32-4511-477a-b3a9-6e322c349afb,clinical_delete_target,cell_detection_run,04bafb48-259f-4626-82fb-a3359ee3160b,be40d907baf85c9b6fbfe7c03ac03d3e,310e78840b955e3ca6e75eb03f0c66c8
a0cc18b9-eedd-47ff-8bd8-6db83ee9cd53,clinical_delete_target,cell_classification_run,a4675449-4a62-49b6-b44f-81b3b502375a,c274883eba590b8952c99304e5fd0486,310e78840b955e3ca6e75eb03f0c66c8
a1067b43-76ed-4719-9ef9-82b212d26326,clinical_delete_target,blood_sample,a1f9093a-119d-4501-9903-e35c5637c80d,d3e248d737388cc5347ed9c89b39aa06,310e78840b955e3ca6e75eb03f0c66c8
a153f62f-2c6b-415f-8141-0bded90015fb,clinical_delete_target,blood_sample,cc282edd-c1df-4735-addc-4636774b0b2f,9de62015d3b054dd6273f04c67ce3e7f,310e78840b955e3ca6e75eb03f0c66c8
a1858dcf-be4f-4675-bcef-1df4cb031fb7,clinical_delete_target,cell_detection_run,99ac88d3-5c9f-4fc3-8d6a-abadae1ee80c,7288da8a0096cad1312bff83ade57c6e,310e78840b955e3ca6e75eb03f0c66c8
a18c8346-caea-49c6-b152-6e496f963054,clinical_delete_target,cell_detection_run,04bafb48-259f-4626-82fb-a3359ee3160b,5cf20c60ffea985cf5086cab28f04a29,310e78840b955e3ca6e75eb03f0c66c8
a1e289b9-8958-4e17-a4d7-8a89055559e2,clinical_delete_target,cell_detection_run,3ebcfc6b-b6e3-40b6-939c-33977196460c,fc7ae642043e95a7bca4d6141fad4659,310e78840b955e3ca6e75eb03f0c66c8
a206bb49-a635-48df-a95f-832cd182ea7a,clinical_delete_target,quality_assessment_queue_item,a1ce01a0-5a7b-4ae5-8710-ffbaa0b0db7f,9a131b637b583a5cc5121bca20d1947b,310e78840b955e3ca6e75eb03f0c66c8
a24ea01f-99b8-4729-a513-61802afe35c3,clinical_delete_target,quality_assessment_queue_item,e5fd6f7b-06f8-4166-8ccd-e1d2ca207096,ef06d5ca617e9a22af04b62ee03a0659,310e78840b955e3ca6e75eb03f0c66c8
a2a4ea16-fc2f-4aee-aaf7-5eff6270fae2,clinical_delete_target,quality_assessment_queue_item,288d4f42-546d-4062-bb17-c280832566be,533516888b243f6d7d8aa0221413e509,310e78840b955e3ca6e75eb03f0c66c8
a2d4f3ef-959d-4e73-8436-888563c37c0e,clinical_delete_target,quality_assessment_queue_item,fedecbe7-6325-4d0a-8cfd-928fa23ad2e4,03289ca42d1890af39dabc6ba78b3dd7,310e78840b955e3ca6e75eb03f0c66c8
a419973c-8c09-4ec3-a192-a27960c2fdcd,clinical_delete_target,research_subject,5d5654fc-9090-43a9-9e0d-fc1607ad1861,a7cddb41f92db832567d00930d2a88f7,310e78840b955e3ca6e75eb03f0c66c8
a4548c99-f3b2-403f-b179-4fa44d5bfe0b,clinical_delete_target,cell_detection_run,69a3938d-51bb-45d7-928d-1b35d46634bb,f19214d10064f31889f3a074d402ba28,310e78840b955e3ca6e75eb03f0c66c8
a462e359-c674-45bf-b094-efe0dffc50aa,clinical_delete_target,cell_detection_run,f088ac8e-c214-474d-837d-53532f4ef947,05085b3ec0676bac5a6fcf8465be21bb,310e78840b955e3ca6e75eb03f0c66c8
a49ef58f-e4e5-4fbf-9698-89262b67f388,clinical_delete_target,cell_detection_run,0074b7b4-1a21-4123-9fb0-7a7e78c65792,9080036a5ba4a5394069de5afec485e6,310e78840b955e3ca6e75eb03f0c66c8
a54438af-ed7a-4388-a061-1075aed7fd21,clinical_delete_target,cell_prediction,d8a52a4d-8eb6-40c6-9e43-6c5c2921445f,f92cde0777f7c3bf3f88221275dd3c08,310e78840b955e3ca6e75eb03f0c66c8
a54a0036-a3fa-4b25-950b-3f71b14e47ee,clinical_delete_target,quality_assessment_queue_item,2f9ddc09-db6e-44be-b586-9c29e4415618,6b8c49def121ebb59b8d2a772fa930d0,310e78840b955e3ca6e75eb03f0c66c8
a5c102cc-5a82-476a-91f2-5e58979468e6,clinical_delete_target,cell_classification_run,18318c4d-e1a8-4d82-83c2-07b08947ccb0,eed33909a8a387cd92aee06f5b50cd23,310e78840b955e3ca6e75eb03f0c66c8
a5c5093a-50a5-4449-80f0-966779101b47,clinical_delete_target,microscopy_analysis_run,121a69bf-ba23-4014-892b-158b9c2b71a4,7c9bc4f66c979f8d1cee10f1a81de129,310e78840b955e3ca6e75eb03f0c66c8
a5cabf96-d2ac-42c2-acca-38fd05e6931e,clinical_delete_target,research_subject,e9ce2353-6f17-4b86-9032-d5604ce2d56e,c0053c8f41a303edb25107cb3c0f1bbb,310e78840b955e3ca6e75eb03f0c66c8
a5efee7e-554a-4a87-8903-02f158b0edfb,clinical_delete_target,image_ingestion_batch,b6e52edb-208b-4cbc-af1f-30c6d49a8d04,a09326e274645543fbf164575b211e11,310e78840b955e3ca6e75eb03f0c66c8
a6106723-c8f6-4e3b-9b35-b2893d9fe3fd,clinical_delete_target,microscopy_analysis_run,72906de0-83a0-4e98-940e-735fe5fb2363,e81724a4833ddcb5bf3f9244aa674ff8,310e78840b955e3ca6e75eb03f0c66c8
a6387384-01dc-4780-80b0-3d586f22bc57,clinical_delete_target,cell_classification_run,d32b7bd2-8e02-4df2-8883-a0ef235f6c9a,2aa4121cf6b071ccf7f24c57781282f3,310e78840b955e3ca6e75eb03f0c66c8
a640b811-c001-49c0-965d-6c3e17cd75d7,clinical_delete_target,scientific_case,b1f0241e-0787-4a25-8272-12d879dfb49d,274a40458f49bdb8d5013645ff6dbe8c,310e78840b955e3ca6e75eb03f0c66c8
a67eed93-23d2-42d2-884b-338b666128f7,clinical_delete_target,cell_detection_run,aa1323a6-7f80-4e1e-819a-ec182f045f3d,e8c83499e19b4f2426b2b1c72e61f020,310e78840b955e3ca6e75eb03f0c66c8
a68e7f8e-f3e4-42be-9757-34e6726f1e60,clinical_delete_target,quality_assessment_queue_item,41ef8e10-c03d-4068-9f71-9b9985a61c76,519cf13ade92cf5d9007b95750f323b6,310e78840b955e3ca6e75eb03f0c66c8
a6ce960c-1eb2-4058-b8f5-b0c54b967015,clinical_delete_target,cell_classification_run,6ca1bc50-5f16-4253-a836-1aab7865dfad,5f50aeba6764d0f658b37708e2858979,310e78840b955e3ca6e75eb03f0c66c8
a75e20ab-cd57-489d-802e-1992df321770,clinical_delete_target,scientific_case,9b3305de-3e06-4c85-bce6-5975185c8629,c33b2f4b862c6f427987d4262b97b33e,310e78840b955e3ca6e75eb03f0c66c8
a776b169-c014-4a24-a9bd-40b31de3e578,clinical_delete_target,quality_assessment_queue_item,deab6df5-0aca-4df2-af7b-19ba340b9ea6,340430bff00a2d07ba88a809bb4d6ecd,310e78840b955e3ca6e75eb03f0c66c8
a7875a2e-1d76-46a5-85ae-d0378ca81ff8,clinical_delete_target,cell_classification_run,c637d55f-3257-45ac-bf2b-0a8544870cd6,eb8566c498ba8d31da8b79706c1079f6,310e78840b955e3ca6e75eb03f0c66c8
a7d7ce82-cda3-48c8-be20-db68089eb4c0,clinical_delete_target,research_subject,75047413-1589-4be4-b9c2-2055a549cf74,2b82c4ab847ec37c40eb40368a0e762a,310e78840b955e3ca6e75eb03f0c66c8
a7fd2c8d-4dfb-4a4a-bb93-adacbd603ee3,clinical_delete_target,cell_detection,eefe6e3c-c34d-464e-96bf-122700ba3d45,e2ef1343151be0e1a97a86c6529a8f05,310e78840b955e3ca6e75eb03f0c66c8
a8091793-2c9a-47a7-a9d5-6533860952b7,clinical_delete_target,quality_assessment_queue_item,a1ce01a0-5a7b-4ae5-8710-ffbaa0b0db7f,f03d59dc66622c71e58600afa8d9762a,310e78840b955e3ca6e75eb03f0c66c8
a8217524-8b3b-4205-a17c-d0496dbd1867,clinical_delete_target,microscopy_analysis_run,383c9700-4823-4ef4-a3f6-c8bac0a28dd4,2e7fc43b343c31a634cc4c1b5d27948f,310e78840b955e3ca6e75eb03f0c66c8
a864d1b0-8e18-412e-ad2b-b9fe71cc244a,clinical_delete_target,cell_classification_run,de0841ce-4356-42bd-9b75-1674a5b574e7,1ad45f4943271e12d708acfb4d643848,310e78840b955e3ca6e75eb03f0c66c8
a872f424-7cc7-4716-81ff-bb5fbe3a414d,clinical_delete_target,blood_sample,7789e7a0-60b5-427d-85e1-15d3bc042ddc,cd7f2651c4de98eea4eafc22c447e3de,310e78840b955e3ca6e75eb03f0c66c8
a912b0e1-0124-4a9f-ada8-0629dcbbcda9,clinical_delete_target,image_ingestion_batch,562111db-5e44-4374-a5b4-17791b9495cb,2efe243c564c2d83ee00481e21f60f96,310e78840b955e3ca6e75eb03f0c66c8
a9212a42-accc-4d52-ac24-013f3751342c,clinical_delete_target,blood_sample,5ffe54df-933f-4491-a8dd-4d1a70deeba2,8ebec6dcc4cb50273acfb0294c229849,310e78840b955e3ca6e75eb03f0c66c8
a9a5e02f-df33-4630-ae63-3507bf0db23d,clinical_delete_target,smear_slide,9bd4f6c7-039e-42a6-8c53-1fccee858e47,40358b94e0b054a303fe8f7871143890,310e78840b955e3ca6e75eb03f0c66c8
aaf86d90-85aa-4c3e-96b1-709f9898e53b,clinical_delete_target,microscopy_image,25cb85d9-3b89-46ca-982a-f71517c971ee,5007f0220e0d4664ba1e31aad4c8a0fe,310e78840b955e3ca6e75eb03f0c66c8
ab127e1a-d98d-4cca-9c7d-6bb68944b80a,clinical_delete_target,quality_assessment_queue_item,30619f6b-2afe-4732-93da-8dc59e833278,2e0d4efa931470b71670d6fd1620b3c8,310e78840b955e3ca6e75eb03f0c66c8
ab13cd17-4755-469d-ac8a-5a0a1dccbf33,clinical_delete_target,quality_assessment_queue_item,288d4f42-546d-4062-bb17-c280832566be,21195c5ae949c70b1a6462c180353c34,310e78840b955e3ca6e75eb03f0c66c8
ab7d290f-d41c-4f3f-bbd1-d09a71ea0aaf,clinical_delete_target,quality_assessment_queue_item,f0fabc86-0de1-4ba4-8b50-3396f853ee17,01611e5e00288c4ea49eeb501355db2b,310e78840b955e3ca6e75eb03f0c66c8
ab89e338-de63-4110-a53e-9271902c38a7,clinical_delete_target,scientific_case,d6078aa1-86ed-48e6-9cab-06a2817082b6,6549f5dfc70d8b7140434d60f10cb9e1,310e78840b955e3ca6e75eb03f0c66c8
aba36f1b-a697-4a5d-ae76-15ee7a7b97cb,clinical_delete_target,quality_assessment_queue_item,615c1552-8358-48cf-b1a3-cc7eeb0bde0e,619a66cd957e559d82e6dd080f5b7505,310e78840b955e3ca6e75eb03f0c66c8
abf4631b-aae0-46d6-bce3-2b3218b8e2e2,clinical_delete_target,microscopy_analysis_run,25afdd28-85df-4a2a-9dab-2727ced6821b,43d9a24e11565b61df6b6fc9e3d33e9f,310e78840b955e3ca6e75eb03f0c66c8
ac6ecbf0-a80d-40af-9b9d-5aa7c62cfa73,clinical_delete_target,cell_classification_run,d9df4085-3021-4c54-991d-e9d9cae1c3e5,4667ecd7f76de21443ad148e4c2f0ed7,310e78840b955e3ca6e75eb03f0c66c8
acd90cea-3904-419a-b022-76e2f8aa765c,clinical_delete_target,microscopy_analysis_run,e11b10f7-d1c3-4d6a-9e69-a4b6bc1abc46,34d48a7e44294981764fe7581a4eeaa4,310e78840b955e3ca6e75eb03f0c66c8
ad6dcbc7-3283-4d43-aabc-4a91e264cc99,clinical_delete_target,cell_detection_run,98626a4c-b3fc-464a-a4fe-90bc886c7647,59adf7f41014ee826f86806a57be85a7,310e78840b955e3ca6e75eb03f0c66c8
adb4de5e-1d4b-47f1-ba2c-7866ecd9ab2d,clinical_delete_target,microscopy_analysis_run,72906de0-83a0-4e98-940e-735fe5fb2363,804ba84f849abcae15027b5e9887638d,310e78840b955e3ca6e75eb03f0c66c8
ade911e1-ccbe-4ccf-a5aa-a0070bdeba69,clinical_delete_target,scientific_case,fefdef04-ce1a-4ec5-8d3b-cea64be3ff6c,66dffc3869297bb3f8e73210db3bc70f,310e78840b955e3ca6e75eb03f0c66c8
